,Date,Close,roe,roa,earningPerShare,debtOnEquity,bookValuePerShare,grossProfitMargin,operatingProfitMargin,assetOnEquity,payableOnEquity
830,2011-08-04,16680.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
831,2011-08-05,17348.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
832,2011-08-08,17348.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
833,2011-08-09,17681.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
834,2011-08-10,16847.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
835,2011-08-11,16847.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
836,2011-08-12,16847.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
837,2011-08-15,17181.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
838,2011-08-16,17181.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
839,2011-08-17,17181.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
840,2011-08-18,18015.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
841,2011-08-19,17681.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
842,2011-08-22,18015.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
843,2011-08-23,17681.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
844,2011-08-24,16847.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
845,2011-08-25,17514.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
846,2011-08-26,17848.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
847,2011-08-29,18015.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
848,2011-08-30,18849.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
849,2011-08-31,19683.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
850,2011-09-01,20517.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
851,2011-09-05,19850.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
852,2011-09-06,19349.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
853,2011-09-07,19349.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
854,2011-09-08,19683.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
855,2011-09-09,20350.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
856,2011-09-12,19349.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
857,2011-09-13,18515.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
858,2011-09-14,17848.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
859,2011-09-15,17848.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
860,2011-09-16,17014.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
861,2011-09-19,17181.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
862,2011-09-20,17848.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
863,2011-09-21,17514.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
864,2011-09-22,17348.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
865,2011-09-23,16847.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
866,2011-09-26,16847.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
867,2011-09-27,16680.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
868,2011-09-28,16514.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
869,2011-09-29,16680.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
870,2011-09-30,16680.0,0.536,0.102,707.0,1.5,1009.0,0.54,0.181,8.7,3.9
871,2011-10-03,16263.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
872,2011-10-04,15763.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
873,2011-10-05,15429.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
874,2011-10-06,15680.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
875,2011-10-07,15429.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
876,2011-10-10,15930.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
877,2011-10-11,15680.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
878,2011-10-12,15429.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
879,2011-10-13,15513.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
880,2011-10-14,15596.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
881,2011-10-17,15596.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
882,2011-10-18,15263.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
883,2011-10-19,14679.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
884,2011-10-20,14595.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
885,2011-10-21,15012.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
886,2011-10-24,15179.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
887,2011-10-25,15096.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
888,2011-10-26,15346.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
889,2011-10-27,15346.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
890,2011-10-28,15596.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
891,2011-10-31,15596.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
892,2011-11-01,15179.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
893,2011-11-02,14762.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
894,2011-11-03,14929.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
895,2011-11-04,14929.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
896,2011-11-07,15012.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
897,2011-11-08,15012.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
898,2011-11-09,14929.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
899,2011-11-10,14929.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
900,2011-11-11,14929.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
901,2011-11-14,14262.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
902,2011-11-15,13595.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
903,2011-11-16,13761.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
904,2011-11-17,13928.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
905,2011-11-18,13678.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
906,2011-11-21,13511.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
907,2011-11-22,13678.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
908,2011-11-23,14012.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
909,2011-11-24,13344.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
910,2011-11-25,13678.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
911,2011-11-28,13761.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
912,2011-11-29,13928.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
913,2011-11-30,13928.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
914,2011-12-01,14095.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
915,2011-12-02,14595.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
916,2011-12-05,15263.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
917,2011-12-06,15263.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
918,2011-12-07,15179.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
919,2011-12-08,14429.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
920,2011-12-09,14178.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
921,2011-12-12,14345.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
922,2011-12-13,15012.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
923,2011-12-14,15763.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
924,2011-12-15,16514.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
925,2011-12-16,16180.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
926,2011-12-19,15763.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
927,2011-12-20,15846.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
928,2011-12-21,16597.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
929,2011-12-22,17348.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
930,2011-12-23,16847.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
931,2011-12-26,16680.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
932,2011-12-27,16514.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
933,2011-12-28,16680.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
934,2011-12-29,16514.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
935,2011-12-30,16597.0,0.123,0.027,215.0,1.5,1248.0,0.26,0.058,7.4,4.2
936,2012-01-03,16430.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
937,2012-01-04,16514.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
938,2012-01-05,15763.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
939,2012-01-06,15680.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
940,2012-01-09,16430.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
941,2012-01-10,16430.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
942,2012-01-11,15930.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
943,2012-01-12,15930.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
944,2012-01-13,16097.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
945,2012-01-16,15680.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
946,2012-01-17,16347.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
947,2012-01-18,16597.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
948,2012-01-19,17348.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
949,2012-01-20,17181.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
950,2012-01-30,18015.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
951,2012-01-31,18182.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
952,2012-02-01,18849.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
953,2012-02-02,19016.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
954,2012-02-03,19016.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
955,2012-02-06,19683.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
956,2012-02-07,19516.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
957,2012-02-08,19516.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
958,2012-02-09,19516.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
959,2012-02-10,19349.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
960,2012-02-13,18515.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
961,2012-02-14,19183.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
962,2012-02-15,19183.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
963,2012-02-16,19183.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
964,2012-02-17,19016.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
965,2012-02-20,18849.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
966,2012-02-21,18849.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
967,2012-02-22,19183.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
968,2012-02-23,19183.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
969,2012-02-24,18682.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
970,2012-02-27,18348.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
971,2012-02-28,18348.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
972,2012-02-29,17514.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
973,2012-03-01,16680.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
974,2012-03-02,17514.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
975,2012-03-05,18348.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
976,2012-03-06,17848.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
977,2012-03-07,17681.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
978,2012-03-08,17514.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
979,2012-03-09,18015.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
980,2012-03-12,17681.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
981,2012-03-13,16847.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
982,2012-03-14,17514.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
983,2012-03-15,16680.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
984,2012-03-16,16347.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
985,2012-03-19,16347.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
986,2012-03-20,16680.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
987,2012-03-21,16680.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
988,2012-03-22,16680.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
989,2012-03-23,17181.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
990,2012-03-26,17848.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
991,2012-03-27,17014.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
992,2012-03-28,16180.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
993,2012-03-29,15763.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
994,2012-03-30,16013.0,0.176,0.04,377.0,1.4,2436.0,0.77,0.639,4.7,3.9
995,2012-04-03,16013.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
996,2012-04-04,15513.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
997,2012-04-05,15513.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
998,2012-04-06,15680.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
999,2012-04-09,15513.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1000,2012-04-10,15346.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1001,2012-04-11,15763.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1002,2012-04-12,15930.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1003,2012-04-13,15846.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1004,2012-04-16,16263.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1005,2012-04-17,16514.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1006,2012-04-18,16597.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1007,2012-04-19,16514.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1008,2012-04-20,16430.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1009,2012-04-23,16514.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1010,2012-04-24,16514.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1011,2012-04-25,16514.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1012,2012-04-26,16680.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1013,2012-04-27,16847.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1014,2012-05-02,17014.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1015,2012-05-03,17014.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1016,2012-05-04,17348.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1017,2012-05-07,17348.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1018,2012-05-08,17348.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1019,2012-05-09,17181.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1020,2012-05-10,17181.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1021,2012-05-11,17014.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1022,2012-05-14,17014.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1023,2012-05-15,16680.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1024,2012-05-16,16597.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1025,2012-05-17,16597.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1026,2012-05-18,16514.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1027,2012-05-21,16847.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1028,2012-05-22,17181.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1029,2012-05-23,17014.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1030,2012-05-24,16847.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1031,2012-05-25,17014.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1032,2012-05-28,17181.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1033,2012-05-29,17348.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1034,2012-05-30,17514.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1035,2012-05-31,17181.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1036,2012-06-01,17181.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1037,2012-06-04,17227.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1038,2012-06-05,17227.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1039,2012-06-06,17652.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1040,2012-06-07,17865.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1041,2012-06-08,17865.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1042,2012-06-11,17865.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1043,2012-06-12,17759.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1044,2012-06-13,17759.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1045,2012-06-14,17652.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1046,2012-06-15,17546.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1047,2012-06-18,17546.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1048,2012-06-19,17440.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1049,2012-06-20,17440.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1050,2012-06-21,17546.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1051,2012-06-22,17227.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1052,2012-06-25,18078.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1053,2012-06-26,18078.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1054,2012-06-27,18078.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1055,2012-06-28,17971.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1056,2012-06-29,17865.0,0.219,0.046,454.0,1.8,2695.0,0.42,0.267,4.5,3.8
1057,2012-07-02,17440.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1058,2012-07-03,17227.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1059,2012-07-04,17227.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1060,2012-07-05,17227.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1061,2012-07-06,17121.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1062,2012-07-09,16802.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1063,2012-07-10,16695.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1064,2012-07-11,16483.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1065,2012-07-12,16483.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1066,2012-07-13,17014.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1067,2012-07-16,16802.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1068,2012-07-17,16802.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1069,2012-07-18,16695.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1070,2012-07-19,16802.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1071,2012-07-20,16695.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1072,2012-07-23,16589.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1073,2012-07-24,16376.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1074,2012-07-25,16376.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1075,2012-07-26,16376.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1076,2012-07-27,16483.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1077,2012-07-30,16483.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1078,2012-07-31,16376.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1079,2012-08-01,16270.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1080,2012-08-02,16695.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1081,2012-08-03,16695.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1082,2012-08-06,16695.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1083,2012-08-07,16802.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1084,2012-08-08,16908.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1085,2012-08-09,16908.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1086,2012-08-10,16908.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1087,2012-08-13,17014.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1088,2012-08-14,17121.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1089,2012-08-15,17014.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1090,2012-08-16,16908.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1091,2012-08-17,16695.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1092,2012-08-20,16802.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1093,2012-08-21,16270.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1094,2012-08-22,16270.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1095,2012-08-23,15526.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1096,2012-08-24,15526.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1097,2012-08-27,14781.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1098,2012-08-28,14888.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1099,2012-08-29,14994.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
1100,2012-08-30,15738.0,0.199,0.038,419.0,2.0,2642.0,0.391,0.192,5.1,4.2
