,Date,Close,roe,roa,earningPerShare,debtOnEquity,bookValuePerShare,grossProfitMargin,operatingProfitMargin,assetOnEquity,payableOnEquity
857,2011-09-13,1537.0,0.227,0.094,333.0,0.9,1510.0,0.136,0.102,2.6,1.3
858,2011-09-14,1476.0,0.227,0.094,333.0,0.9,1510.0,0.136,0.102,2.6,1.3
859,2011-09-15,1456.0,0.227,0.094,333.0,0.9,1510.0,0.136,0.102,2.6,1.3
860,2011-09-16,1420.0,0.227,0.094,333.0,0.9,1510.0,0.136,0.102,2.6,1.3
861,2011-09-19,1476.0,0.227,0.094,333.0,0.9,1510.0,0.136,0.102,2.6,1.3
862,2011-09-20,1451.0,0.227,0.094,333.0,0.9,1510.0,0.136,0.102,2.6,1.3
863,2011-09-21,1425.0,0.227,0.094,333.0,0.9,1510.0,0.136,0.102,2.6,1.3
864,2011-09-22,1466.0,0.227,0.094,333.0,0.9,1510.0,0.136,0.102,2.6,1.3
865,2011-09-23,1435.0,0.227,0.094,333.0,0.9,1510.0,0.136,0.102,2.6,1.3
866,2011-09-26,1410.0,0.227,0.094,333.0,0.9,1510.0,0.136,0.102,2.6,1.3
867,2011-09-27,1400.0,0.227,0.094,333.0,0.9,1510.0,0.136,0.102,2.6,1.3
868,2011-09-28,1410.0,0.227,0.094,333.0,0.9,1510.0,0.136,0.102,2.6,1.3
869,2011-09-29,1400.0,0.227,0.094,333.0,0.9,1510.0,0.136,0.102,2.6,1.3
870,2011-09-30,1405.0,0.227,0.094,333.0,0.9,1510.0,0.136,0.102,2.6,1.3
871,2011-10-03,1389.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
872,2011-10-04,1400.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
873,2011-10-05,1400.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
874,2011-10-06,1400.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
875,2011-10-07,1395.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
876,2011-10-10,1395.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
877,2011-10-11,1389.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
878,2011-10-12,1374.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
879,2011-10-13,1369.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
880,2011-10-14,1379.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
881,2011-10-17,1364.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
882,2011-10-18,1359.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
883,2011-10-19,1349.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
884,2011-10-20,1344.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
885,2011-10-21,1349.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
886,2011-10-24,1339.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
887,2011-10-25,1333.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
888,2011-10-26,1354.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
889,2011-10-27,1349.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
890,2011-10-28,1389.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
891,2011-10-31,1359.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
892,2011-11-01,1333.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
893,2011-11-02,1277.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
894,2011-11-03,1262.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
895,2011-11-04,1247.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
896,2011-11-07,1186.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
897,2011-11-08,1150.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
898,2011-11-09,1135.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
899,2011-11-10,1079.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
900,2011-11-11,1048.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
901,2011-11-14,1018.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
902,2011-11-15,967.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
903,2011-11-16,998.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
904,2011-11-17,987.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
905,2011-11-18,967.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
906,2011-11-21,952.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
907,2011-11-22,962.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
908,2011-11-23,1003.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
909,2011-11-24,1033.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
910,2011-11-25,1013.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
911,2011-11-28,1013.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
912,2011-11-29,998.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
913,2011-11-30,962.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
914,2011-12-01,962.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
915,2011-12-02,977.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
916,2011-12-05,1023.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
917,2011-12-06,1048.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
918,2011-12-07,1048.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
919,2011-12-08,1008.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
920,2011-12-09,977.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
921,2011-12-12,972.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
922,2011-12-13,967.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
923,2011-12-14,972.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
924,2011-12-15,987.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
925,2011-12-16,1018.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
926,2011-12-19,992.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
927,2011-12-20,982.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
928,2011-12-21,967.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
929,2011-12-22,921.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
930,2011-12-23,916.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
931,2011-12-26,870.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
932,2011-12-27,830.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
933,2011-12-28,865.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
934,2011-12-29,865.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
935,2011-12-30,891.0,0.171,0.076,273.0,0.8,1741.0,0.129,0.087,2.2,1.2
936,2012-01-03,865.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
937,2012-01-04,845.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
938,2012-01-05,819.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
939,2012-01-06,794.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
940,2012-01-09,789.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
941,2012-01-10,794.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
942,2012-01-11,794.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
943,2012-01-12,830.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
944,2012-01-13,845.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
945,2012-01-16,855.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
946,2012-01-17,855.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
947,2012-01-18,860.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
948,2012-01-19,891.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
949,2012-01-20,901.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
950,2012-01-30,941.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
951,2012-01-31,946.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
952,2012-02-01,991.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
953,2012-02-02,1036.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
954,2012-02-03,1041.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
955,2012-02-06,1081.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
956,2012-02-07,1075.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
957,2012-02-08,1125.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
958,2012-02-09,1159.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
959,2012-02-10,1103.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
960,2012-02-13,1053.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
961,2012-02-14,1075.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
962,2012-02-15,1058.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
963,2012-02-16,1053.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
964,2012-02-17,1064.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
965,2012-02-20,1114.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
966,2012-02-21,1092.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
967,2012-02-22,1142.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
968,2012-02-23,1198.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
969,2012-02-24,1254.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
970,2012-02-27,1316.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
971,2012-02-28,1254.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
972,2012-02-29,1288.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
973,2012-03-01,1293.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
974,2012-03-02,1327.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
975,2012-03-05,1388.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
976,2012-03-06,1344.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
977,2012-03-07,1360.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
978,2012-03-08,1293.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
979,2012-03-09,1288.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
980,2012-03-12,1232.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
981,2012-03-13,1243.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
982,2012-03-14,1243.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
983,2012-03-15,1299.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
984,2012-03-16,1237.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
985,2012-03-19,1254.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
986,2012-03-20,1276.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
987,2012-03-21,1304.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
988,2012-03-22,1293.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
989,2012-03-23,1293.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
990,2012-03-26,1288.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
991,2012-03-27,1282.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
992,2012-03-28,1276.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
993,2012-03-29,1276.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
994,2012-03-30,1293.0,0.123,0.053,199.0,0.8,1577.0,0.134,0.103,2.4,1.1
995,2012-04-03,1304.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
996,2012-04-04,1288.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
997,2012-04-05,1316.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
998,2012-04-06,1299.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
999,2012-04-09,1299.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1000,2012-04-10,1321.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1001,2012-04-11,1383.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1002,2012-04-12,1450.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1003,2012-04-13,1444.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1004,2012-04-16,1512.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1005,2012-04-17,1489.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1006,2012-04-18,1439.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1007,2012-04-19,1400.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1008,2012-04-20,1400.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1009,2012-04-23,1394.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1010,2012-04-24,1422.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1011,2012-04-25,1472.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1012,2012-04-26,1439.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1013,2012-04-27,1456.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1014,2012-05-02,1411.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1015,2012-05-03,1405.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1016,2012-05-04,1450.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1017,2012-05-07,1467.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1018,2012-05-08,1512.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1019,2012-05-09,1506.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1020,2012-05-10,1512.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1021,2012-05-11,1517.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1022,2012-05-14,1444.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1023,2012-05-15,1394.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1024,2012-05-16,1377.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1025,2012-05-17,1366.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1026,2012-05-18,1344.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1027,2012-05-21,1383.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1028,2012-05-22,1383.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1029,2012-05-23,1377.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1030,2012-05-24,1349.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1031,2012-05-25,1400.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1032,2012-05-28,1383.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1033,2012-05-29,1366.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1034,2012-05-30,1349.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1035,2012-05-31,1344.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1036,2012-06-01,1344.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1037,2012-06-04,1288.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1038,2012-06-05,1288.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1039,2012-06-06,1321.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1040,2012-06-07,1349.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1041,2012-06-08,1344.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1042,2012-06-11,1344.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1043,2012-06-12,1338.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1044,2012-06-13,1327.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1045,2012-06-14,1321.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1046,2012-06-15,1383.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1047,2012-06-18,1400.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1048,2012-06-19,1360.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1049,2012-06-20,1360.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1050,2012-06-21,1360.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1051,2012-06-22,1360.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1052,2012-06-25,1360.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1053,2012-06-26,1344.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1054,2012-06-27,1366.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1055,2012-06-28,1344.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1056,2012-06-29,1344.0,0.101,0.044,171.0,0.7,1730.0,0.151,0.12,2.3,1.2
1057,2012-07-02,1338.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1058,2012-07-03,1316.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1059,2012-07-04,1316.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1060,2012-07-05,1310.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1061,2012-07-06,1299.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1062,2012-07-09,1288.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1063,2012-07-10,1265.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1064,2012-07-11,1265.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1065,2012-07-12,1282.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1066,2012-07-13,1304.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1067,2012-07-16,1288.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1068,2012-07-17,1293.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1069,2012-07-18,1293.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1070,2012-07-19,1310.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1071,2012-07-20,1288.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1072,2012-07-23,1299.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1073,2012-07-24,1288.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1074,2012-07-25,1288.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1075,2012-07-26,1288.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1076,2012-07-27,1288.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1077,2012-07-30,1288.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1078,2012-07-31,1288.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1079,2012-08-01,1276.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1080,2012-08-02,1271.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1081,2012-08-03,1282.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1082,2012-08-06,1282.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1083,2012-08-07,1282.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1084,2012-08-08,1282.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1085,2012-08-09,1299.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1086,2012-08-10,1276.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1087,2012-08-13,1276.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1088,2012-08-14,1282.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1089,2012-08-15,1276.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1090,2012-08-16,1271.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1091,2012-08-17,1276.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1092,2012-08-20,1282.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1093,2012-08-21,1220.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1094,2012-08-22,1170.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1095,2012-08-23,1114.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1096,2012-08-24,1142.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1097,2012-08-27,1086.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1098,2012-08-28,1114.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1099,2012-08-29,1164.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1100,2012-08-30,1209.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1101,2012-08-31,1209.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1102,2012-09-04,1232.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1103,2012-09-05,1215.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1104,2012-09-06,1204.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1105,2012-09-07,1198.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1106,2012-09-10,1142.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1107,2012-09-11,1097.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1108,2012-09-12,1092.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1109,2012-09-13,1142.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1110,2012-09-14,1198.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1111,2012-09-17,1254.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1112,2012-09-18,1192.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1113,2012-09-19,1220.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1114,2012-09-20,1164.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1115,2012-09-21,1220.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1116,2012-09-24,1164.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1117,2012-09-25,1125.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1118,2012-09-26,1120.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1119,2012-09-27,1103.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1120,2012-09-28,1081.0,0.123,0.055,213.0,0.7,1744.0,0.134,0.097,2.2,1.1
1121,2012-10-01,1131.0,0.125,0.055,222.0,0.8,1697.0,0.167,0.062,2.5,1.3
1122,2012-10-02,1120.0,0.125,0.055,222.0,0.8,1697.0,0.167,0.062,2.5,1.3
1123,2012-10-03,1164.0,0.125,0.055,222.0,0.8,1697.0,0.167,0.062,2.5,1.3
1124,2012-10-04,1192.0,0.125,0.055,222.0,0.8,1697.0,0.167,0.062,2.5,1.3
1125,2012-10-05,1209.0,0.125,0.055,222.0,0.8,1697.0,0.167,0.062,2.5,1.3
1126,2012-10-08,1220.0,0.125,0.055,222.0,0.8,1697.0,0.167,0.062,2.5,1.3
1127,2012-10-09,1198.0,0.125,0.055,222.0,0.8,1697.0,0.167,0.062,2.5,1.3
